log_id,session_id,timestamp,action_type,element_id,duration_sec,error_flag,decision_made
369,115,2025-01-01 00:31:02,click,KPI_costs,13.06309887742483,0,1
370,932,2025-01-01 00:05:44,click,chart_trend,2.486522341719695,0,0
371,674,2025-01-01 00:19:25,click,chart_trend,1.0,0,0
372,1035,2025-01-01 00:40:19,click,chart_trend,1.9666755559322597,0,0
373,206,2025-01-01 00:55:03,click,KPI_sales,5.6310791759091945,0,1
374,247,2025-01-01 00:53:55,drill_down,KPI_sales,6.760743227937878,0,0
375,758,2025-01-01 00:43:14,click,table_details,1.0,0,0
376,1151,2025-01-01 00:23:07,filter,table_details,2.891931793242438,0,1
377,147,2025-01-01 00:16:23,click,table_details,11.067745397920435,0,0
378,118,2025-01-01 00:05:34,filter,KPI_costs,15.871451206137708,0,0
379,412,2025-01-01 00:34:18,drill_down,KPI_costs,1.11346834664357,0,0
380,363,2025-01-01 00:57:59,click,KPI_sales,5.850388683958263,0,0
381,137,2025-01-01 00:35:22,click,KPI_costs,1.297710950277016,1,0
382,1199,2025-01-01 00:22:03,drill_down,table_details,10.242590846276258,0,0
383,958,2025-01-01 00:49:54,filter,KPI_costs,1.3662598304596802,0,1
384,19,2025-01-01 00:49:20,click,table_details,1.0,1,0
385,195,2025-01-01 00:57:32,drill_down,chart_trend,4.6488783516118355,0,1
386,330,2025-01-01 00:45:57,click,chart_trend,1.0,0,0
387,175,2025-01-01 00:48:20,click,KPI_sales,13.545946056180778,0,0
388,1002,2025-01-01 00:12:55,click,table_details,14.02842376156073,0,0
389,449,2025-01-01 00:14:45,filter,chart_trend,5.735047764798127,0,0
390,946,2025-01-01 00:33:55,drill_down,table_details,6.797733766000702,0,0
391,141,2025-01-01 00:12:15,drill_down,KPI_costs,1.137989998846829,0,0
392,758,2025-01-01 00:44:41,hover,chart_trend,2.5908359310084244,0,0
393,930,2025-01-01 00:17:31,click,KPI_costs,1.0317836699924328,0,0
394,93,2025-01-01 00:24:46,hover,table_details,1.9301801285735454,0,0
395,239,2025-01-01 00:06:35,filter,KPI_sales,4.0139787592749085,0,1
396,205,2025-01-01 00:11:22,click,chart_trend,9.16173030238996,0,1
397,560,2025-01-01 00:33:21,drill_down,KPI_sales,10.41453700064828,0,0
398,245,2025-01-01 00:57:27,filter,chart_trend,4.702685218110647,1,0
399,832,2025-01-01 00:41:08,filter,chart_trend,2.774258847812194,0,1
400,925,2025-01-01 00:06:03,click,chart_trend,13.2708246349703,0,1
401,295,2025-01-01 00:54:47,drill_down,KPI_sales,4.603859912347013,0,0
402,640,2025-01-01 00:30:54,click,chart_trend,6.577278685552177,0,0
403,856,2025-01-01 00:52:52,click,KPI_costs,2.482089764444593,0,1
404,17,2025-01-01 00:29:41,hover,table_details,1.0,1,1
405,71,2025-01-01 00:01:32,click,chart_trend,1.437936504773496,0,1
406,305,2025-01-01 00:26:38,click,chart_trend,9.989443529570975,0,0
407,1031,2025-01-01 00:04:25,hover,KPI_costs,2.5898811641580126,0,0
408,817,2025-01-01 00:37:33,click,KPI_sales,1.0809387332948197,0,0
409,1127,2025-01-01 00:52:31,click,KPI_sales,8.218403825080829,0,1
410,821,2025-01-01 00:34:44,filter,KPI_costs,5.200720816663397,1,1
411,193,2025-01-01 00:17:14,click,chart_trend,1.0,0,0
412,529,2025-01-01 00:18:33,hover,KPI_costs,37.53469903803169,1,0
413,171,2025-01-01 00:12:23,click,KPI_costs,3.8530873688685547,0,0
414,251,2025-01-01 00:34:26,drill_down,table_details,8.518361453088463,0,0
415,541,2025-01-01 00:06:13,click,table_details,32.87456100286454,0,0
416,416,2025-01-01 00:30:09,click,chart_trend,8.053776697079659,0,0
417,794,2025-01-01 00:01:33,click,KPI_costs,2.9876861495054765,0,0
418,1168,2025-01-01 00:00:31,click,KPI_sales,5.36054384353781,0,1
419,25,2025-01-01 00:02:19,filter,KPI_sales,1.0,0,1
420,668,2025-01-01 00:26:33,filter,table_details,1.4833087713296027,0,1
421,1097,2025-01-01 00:50:20,drill_down,KPI_sales,2.987627423442822,0,0
422,632,2025-01-01 00:51:32,click,KPI_costs,1.0,0,0
423,1117,2025-01-01 00:53:40,click,table_details,1.0,0,1
424,505,2025-01-01 00:54:52,click,table_details,14.637443772609613,0,0
425,336,2025-01-01 00:46:20,click,chart_trend,2.2971857984554873,0,0
426,425,2025-01-01 00:46:41,click,table_details,3.115414563193905,0,1
427,499,2025-01-01 00:20:42,click,table_details,1.5252631932866163,0,0
428,947,2025-01-01 00:26:04,click,KPI_sales,4.142990410430449,0,1
429,630,2025-01-01 00:26:22,drill_down,table_details,9.573104878446108,0,1
430,718,2025-01-01 00:32:11,drill_down,table_details,23.250807488141977,0,0
431,339,2025-01-01 00:00:57,click,chart_trend,6.191132645190721,0,1
432,659,2025-01-01 00:58:16,click,chart_trend,2.855984349529692,0,0
433,962,2025-01-01 00:21:38,filter,table_details,5.704562866872441,0,1
434,429,2025-01-01 00:36:27,hover,KPI_sales,1.0926219257107106,0,0
435,899,2025-01-01 00:17:26,click,KPI_costs,9.044210152780616,0,0
436,139,2025-01-01 00:49:08,drill_down,KPI_sales,3.185557737673884,0,1
437,942,2025-01-01 00:06:17,filter,KPI_costs,23.182709360581217,0,1
438,542,2025-01-01 00:15:21,filter,chart_trend,8.596229328569414,1,1
439,57,2025-01-01 00:06:12,hover,table_details,5.1721987201490816,0,1
440,658,2025-01-01 00:52:14,hover,KPI_sales,2.096932745642306,0,1
441,435,2025-01-01 00:26:27,click,KPI_sales,1.0,0,0
442,384,2025-01-01 00:12:57,drill_down,KPI_costs,1.6677570234389034,0,0
443,560,2025-01-01 00:22:45,filter,KPI_costs,6.752361520502411,0,1
444,194,2025-01-01 00:02:46,filter,table_details,5.8650031781341765,0,1
445,534,2025-01-01 00:53:42,drill_down,table_details,1.0,0,0
446,518,2025-01-01 00:42:50,hover,chart_trend,10.902572624062403,0,0
447,716,2025-01-01 00:33:31,filter,table_details,1.0,0,1
448,751,2025-01-01 00:09:43,hover,KPI_sales,1.0,0,0
449,185,2025-01-01 00:42:28,filter,KPI_sales,9.955425292902454,1,1
450,292,2025-01-01 00:49:03,filter,KPI_sales,8.310044537758023,0,1
451,732,2025-01-01 00:16:38,filter,KPI_costs,1.9409015994732128,0,0
452,116,2025-01-01 00:09:19,filter,table_details,8.697283196332686,0,1
453,825,2025-01-01 00:56:59,filter,table_details,1.0,0,1
454,1073,2025-01-01 00:55:43,filter,KPI_costs,2.606796530324663,0,0
455,685,2025-01-01 00:58:21,drill_down,KPI_sales,11.401828526808877,0,0
456,82,2025-01-01 00:16:51,drill_down,KPI_costs,5.150351685307397,0,0
457,834,2025-01-01 00:03:52,click,chart_trend,15.480352686670244,0,1
458,333,2025-01-01 00:09:19,click,KPI_sales,1.2405376464090958,0,0
459,557,2025-01-01 00:20:31,filter,KPI_sales,15.88098498429105,0,1
460,335,2025-01-01 00:58:44,filter,chart_trend,5.3267566473108685,0,0
461,532,2025-01-01 00:29:22,click,KPI_sales,1.0,0,1
462,221,2025-01-01 00:25:24,filter,KPI_sales,1.0,0,0
463,635,2025-01-01 00:15:20,hover,table_details,1.0,0,1
464,323,2025-01-01 00:48:28,filter,KPI_sales,8.107861777366193,1,1
465,3,2025-01-01 00:20:42,drill_down,KPI_sales,2.00889454856228,0,1
466,206,2025-01-01 00:48:39,drill_down,KPI_costs,1.2621374388046587,1,1
467,40,2025-01-01 00:01:20,click,chart_trend,7.358725033189417,1,1
468,59,2025-01-01 00:44:21,drill_down,KPI_sales,4.209511924897365,0,1
469,951,2025-01-01 00:11:42,filter,KPI_costs,4.7755168493736955,0,0
470,574,2025-01-01 00:09:00,hover,KPI_sales,1.151107823661572,1,0
471,644,2025-01-01 00:30:49,click,KPI_costs,2.3358039087759925,0,0
472,843,2025-01-01 00:46:52,click,KPI_costs,1.0,0,1
473,1146,2025-01-01 00:21:14,click,chart_trend,3.2633461304463904,0,0
474,619,2025-01-01 00:46:25,click,KPI_costs,2.9523802405574497,1,0
475,96,2025-01-01 00:44:13,click,table_details,12.027404720734935,0,0
476,898,2025-01-01 00:58:06,click,KPI_sales,34.58177297261933,0,0
477,1086,2025-01-01 00:52:37,filter,table_details,56.888512556164045,0,1
478,561,2025-01-01 00:10:21,filter,table_details,3.9013461849380917,0,1
479,905,2025-01-01 00:20:40,click,chart_trend,12.604107925191297,0,1
480,348,2025-01-01 00:51:09,filter,table_details,2.6183159853879965,0,1
481,671,2025-01-01 00:37:23,click,chart_trend,1.2346949792844597,0,0
482,1148,2025-01-01 00:50:42,click,KPI_sales,8.172185100314753,0,1
483,317,2025-01-01 00:22:00,drill_down,KPI_sales,5.183842173145773,1,0
484,719,2025-01-01 00:49:53,click,chart_trend,7.205038506985945,0,1
485,1072,2025-01-01 00:34:51,click,KPI_costs,3.6494305086640546,0,1
486,1160,2025-01-01 00:40:40,click,chart_trend,2.8768784602197965,0,0
487,250,2025-01-01 00:24:26,drill_down,chart_trend,21.025446973650993,0,1
488,314,2025-01-01 00:18:33,drill_down,table_details,17.199589222206757,0,1
489,807,2025-01-01 00:36:42,click,KPI_sales,1.057131978304188,0,0
490,485,2025-01-01 00:50:25,filter,KPI_sales,8.451609587199519,0,1
491,44,2025-01-01 00:59:09,click,KPI_sales,3.5435499097994807,0,1
492,571,2025-01-01 00:27:24,click,chart_trend,6.705932435728096,0,1
493,583,2025-01-01 00:00:58,click,chart_trend,1.8574434306795717,0,1
494,1116,2025-01-01 00:35:57,drill_down,KPI_sales,10.288754225488479,0,1
495,895,2025-01-01 00:07:58,click,chart_trend,2.96622359989947,0,0
496,220,2025-01-01 00:44:25,filter,KPI_sales,9.331967354262945,0,1
497,925,2025-01-01 00:32:02,hover,table_details,1.2364831665395422,0,0
498,401,2025-01-01 00:29:16,filter,table_details,1.1481402056613494,0,0
499,727,2025-01-01 00:29:58,hover,chart_trend,3.4178115556911606,1,1
500,991,2025-01-01 00:26:57,hover,KPI_costs,46.98054996708323,0,0
501,899,2025-01-01 00:13:03,filter,KPI_sales,15.788764074763339,0,0
502,858,2025-01-01 00:52:00,filter,table_details,7.756889055178681,0,0
503,804,2025-01-01 00:23:20,drill_down,KPI_costs,2.955132314456641,0,1
504,490,2025-01-01 00:17:35,hover,table_details,1.4334257851586183,0,1
505,938,2025-01-01 00:25:09,drill_down,KPI_sales,10.897850854777483,0,0
506,844,2025-01-01 00:44:08,click,KPI_sales,1.8266452129162176,0,1
507,267,2025-01-01 00:49:47,drill_down,table_details,4.240444606518701,0,0
508,54,2025-01-01 00:50:39,hover,chart_trend,6.026476960149354,0,1
509,528,2025-01-01 00:42:58,filter,KPI_sales,1.0,1,0
510,616,2025-01-01 00:17:06,drill_down,KPI_costs,12.09042347102895,0,1
511,1083,2025-01-01 00:06:17,filter,KPI_costs,22.679487713784543,0,0
512,1064,2025-01-01 00:09:31,click,chart_trend,1.2689016424895845,0,1
513,955,2025-01-01 00:32:34,click,table_details,16.173090343750786,0,1
514,386,2025-01-01 00:55:13,click,KPI_sales,5.304229830140434,0,1
515,734,2025-01-01 00:26:04,drill_down,KPI_sales,1.1674543358075506,0,0
516,716,2025-01-01 00:09:46,filter,chart_trend,7.488087297526464,0,1
517,650,2025-01-01 00:26:58,click,KPI_sales,21.30319371022645,0,0
518,300,2025-01-01 00:05:56,click,KPI_sales,25.24497339008256,0,0
519,395,2025-01-01 00:11:24,click,KPI_costs,10.177182501856278,0,1
520,593,2025-01-01 00:32:26,drill_down,KPI_costs,5.443008497306116,0,0
521,514,2025-01-01 00:54:28,click,table_details,1.6530820268144715,0,0
522,396,2025-01-01 00:48:25,click,KPI_costs,7.329051911613473,0,0
523,371,2025-01-01 00:58:10,hover,table_details,7.602718837187763,0,0
524,858,2025-01-01 00:10:58,filter,KPI_costs,1.0,0,0
525,791,2025-01-01 00:21:36,filter,table_details,2.3418625683422136,0,1
526,658,2025-01-01 00:25:25,filter,KPI_sales,2.9376729275705977,0,0
527,736,2025-01-01 00:34:42,click,KPI_sales,15.707830358538649,1,0
528,384,2025-01-01 00:50:54,click,KPI_costs,7.005944693810569,0,0
529,62,2025-01-01 00:41:48,filter,KPI_sales,2.2368319299015362,0,0
530,505,2025-01-01 00:46:05,filter,table_details,2.9691125225246453,0,0
531,239,2025-01-01 00:28:13,filter,chart_trend,1.261627293850233,0,1
532,195,2025-01-01 00:55:24,drill_down,chart_trend,1.0,0,0
533,678,2025-01-01 00:27:37,filter,KPI_sales,5.702633821951389,0,1
534,61,2025-01-01 00:08:31,click,KPI_sales,1.0,0,0
535,1153,2025-01-01 00:17:51,drill_down,KPI_costs,38.67020336185217,0,0
536,990,2025-01-01 00:54:16,click,KPI_costs,11.839124926397771,0,1
537,685,2025-01-01 00:42:18,hover,table_details,12.03600806269427,0,1
538,156,2025-01-01 00:38:40,drill_down,table_details,11.23618075118247,0,1
539,923,2025-01-01 00:27:16,click,chart_trend,8.197928826946143,0,0
540,868,2025-01-01 00:16:52,hover,table_details,1.0,1,1
541,903,2025-01-01 00:42:54,drill_down,KPI_sales,4.8702264722839,0,0
542,999,2025-01-01 00:19:11,hover,KPI_sales,2.6164906487785036,0,0
543,975,2025-01-01 00:03:29,drill_down,KPI_costs,2.833161163786143,0,0
544,388,2025-01-01 00:10:23,hover,KPI_sales,3.705294642450229,0,0
545,887,2025-01-01 00:30:05,drill_down,table_details,3.093105337538781,0,0
546,838,2025-01-01 00:19:25,drill_down,table_details,8.682564007264872,0,1
547,340,2025-01-01 00:02:52,filter,KPI_costs,1.0,0,0
548,204,2025-01-01 00:31:28,hover,table_details,3.6490881888348587,0,0
549,161,2025-01-01 00:07:26,filter,KPI_costs,23.123509026951375,0,0
550,392,2025-01-01 00:53:10,drill_down,KPI_sales,2.3859782357619785,1,1
551,769,2025-01-01 00:00:10,hover,KPI_costs,7.768650139764508,0,0
552,575,2025-01-01 00:12:40,filter,table_details,6.575504272302211,0,0
553,534,2025-01-01 00:22:07,click,table_details,5.375395937418913,0,0
554,1094,2025-01-01 00:29:43,click,chart_trend,1.0425559701912905,0,0
555,893,2025-01-01 00:19:37,hover,KPI_costs,14.45521564136149,0,1
556,405,2025-01-01 00:39:30,drill_down,table_details,6.701209683414139,0,1
557,608,2025-01-01 00:16:16,filter,chart_trend,6.188302500690968,0,1
558,828,2025-01-01 00:41:32,hover,KPI_sales,23.84152859003981,0,0
559,1144,2025-01-01 00:39:49,click,KPI_sales,1.0,0,1
560,690,2025-01-01 00:37:48,click,KPI_sales,5.411024943283867,0,1
561,902,2025-01-01 00:35:57,filter,KPI_sales,9.793780490512912,0,0
562,56,2025-01-01 00:40:57,click,KPI_sales,12.76241660758445,0,0
563,366,2025-01-01 00:58:09,click,KPI_costs,1.0,0,1
564,455,2025-01-01 00:42:32,drill_down,KPI_sales,9.17049385050471,0,1
565,104,2025-01-01 00:30:00,click,table_details,24.935216278825155,0,0
566,77,2025-01-01 00:00:39,drill_down,table_details,10.48174564990541,0,0
567,230,2025-01-01 00:59:40,click,KPI_sales,4.344490794557455,0,1
568,331,2025-01-01 00:24:42,hover,KPI_sales,16.700259722911767,0,0
569,893,2025-01-01 00:38:30,drill_down,chart_trend,16.87103780787821,0,1
570,688,2025-01-01 00:53:09,filter,KPI_costs,9.323536888854454,0,0
571,27,2025-01-01 00:58:41,click,table_details,8.775021432244706,0,1
572,299,2025-01-01 00:58:05,hover,table_details,3.3774016664292437,0,0
573,957,2025-01-01 00:45:55,click,table_details,2.221861482715866,0,0
574,799,2025-01-01 00:30:49,click,table_details,7.949957266864272,0,1
575,1115,2025-01-01 00:13:42,click,KPI_sales,1.0,0,0
576,480,2025-01-01 00:59:57,hover,KPI_sales,14.81197194630491,0,0
577,573,2025-01-01 00:07:40,drill_down,KPI_costs,18.639461976362412,0,1
578,458,2025-01-01 00:19:01,hover,chart_trend,1.4332487703008272,0,0
579,365,2025-01-01 00:03:36,drill_down,KPI_sales,6.798506783616697,0,0
580,859,2025-01-01 00:29:00,click,table_details,1.570724772162218,0,0
581,351,2025-01-01 00:35:24,hover,chart_trend,5.457964575082448,0,0
582,253,2025-01-01 00:24:04,filter,table_details,8.138299777595678,0,0
583,781,2025-01-01 00:48:59,click,KPI_costs,3.9614133707935273,0,0
584,803,2025-01-01 00:19:55,click,KPI_sales,18.01732226885369,0,0
585,1012,2025-01-01 00:40:37,click,KPI_costs,17.744887493125347,0,0
586,459,2025-01-01 00:51:37,drill_down,table_details,6.052701964328475,1,0
587,917,2025-01-01 00:19:11,click,KPI_sales,6.94897719864031,0,0
588,499,2025-01-01 00:06:13,click,KPI_sales,1.0,0,1
589,950,2025-01-01 00:10:53,drill_down,KPI_sales,3.2991560796419033,0,1
590,508,2025-01-01 00:15:03,click,KPI_sales,11.442750421954427,0,1
591,501,2025-01-01 00:51:35,click,KPI_costs,41.0111618445498,0,0
592,803,2025-01-01 00:59:01,hover,KPI_sales,23.244825650679047,0,0
593,598,2025-01-01 00:12:23,click,chart_trend,1.0,0,0
594,166,2025-01-01 00:41:10,drill_down,KPI_sales,4.31922686128329,0,1
595,462,2025-01-01 00:54:08,filter,table_details,1.0,0,1
596,920,2025-01-01 00:14:12,click,KPI_costs,14.532940965530546,0,0
597,114,2025-01-01 00:29:30,drill_down,chart_trend,10.476432961694842,1,0
598,992,2025-01-01 00:13:50,click,table_details,20.382517514411493,0,0
599,207,2025-01-01 00:26:01,click,KPI_sales,5.57253461439936,0,0
600,515,2025-01-01 00:55:37,click,table_details,1.0,0,0
601,709,2025-01-01 00:16:12,click,KPI_costs,7.016280477053995,0,0
602,1149,2025-01-01 00:44:36,filter,KPI_costs,16.148466580369625,0,1
603,138,2025-01-01 00:43:37,click,KPI_sales,1.0,0,1
604,339,2025-01-01 00:21:33,click,chart_trend,13.491994700560046,0,0
605,537,2025-01-01 00:22:32,hover,KPI_costs,7.816913590374741,1,0
606,68,2025-01-01 00:58:46,click,KPI_costs,1.1345969929405342,0,0
607,383,2025-01-01 00:21:58,click,chart_trend,8.610720308904545,0,0
608,19,2025-01-01 00:02:01,drill_down,KPI_sales,1.0,0,0
609,683,2025-01-01 00:02:38,drill_down,table_details,1.5336602699657709,0,0
610,74,2025-01-01 00:54:09,click,KPI_sales,1.0,0,0
611,573,2025-01-01 00:56:39,click,KPI_sales,7.022901466516928,0,0
612,939,2025-01-01 00:05:06,click,table_details,2.714394615278743,0,0
613,1072,2025-01-01 00:18:32,click,table_details,2.7224230167614665,0,0
614,211,2025-01-01 00:12:30,click,KPI_sales,8.318122432114743,0,1
615,855,2025-01-01 00:17:41,click,chart_trend,1.0,0,0
616,651,2025-01-01 00:31:36,click,table_details,8.02358358224525,0,1
617,994,2025-01-01 00:09:50,click,KPI_costs,9.575844408974039,0,0
618,695,2025-01-01 00:31:20,click,KPI_sales,15.584175353163873,0,1
619,540,2025-01-01 00:05:45,filter,KPI_costs,8.904418126923352,0,1
620,901,2025-01-01 00:55:23,click,KPI_costs,8.477405656369568,0,0
621,780,2025-01-01 00:02:28,click,table_details,8.550245967605898,0,1
622,1137,2025-01-01 00:17:19,filter,chart_trend,1.0,0,0
623,170,2025-01-01 00:23:10,click,KPI_costs,4.663376293314012,0,0
624,1038,2025-01-01 00:48:02,drill_down,KPI_sales,6.408998295423524,0,1
625,288,2025-01-01 00:13:00,hover,table_details,8.751205584702891,0,1
626,189,2025-01-01 00:01:57,click,KPI_costs,2.7535636580586735,0,1
627,914,2025-01-01 00:11:43,click,KPI_sales,9.063462756182897,0,0
628,1179,2025-01-01 00:39:24,drill_down,KPI_sales,4.031525765750709,0,1
629,694,2025-01-01 00:04:47,click,KPI_sales,10.051276977444747,0,1
630,888,2025-01-01 00:49:15,hover,KPI_costs,1.6369620172189217,0,0
631,471,2025-01-01 00:22:54,click,chart_trend,2.907106978171337,0,0
632,1099,2025-01-01 00:39:04,drill_down,KPI_costs,23.901991492072995,0,1
633,277,2025-01-01 00:54:25,click,chart_trend,11.347799512878138,1,1
634,940,2025-01-01 00:33:44,click,chart_trend,18.311367851223807,0,1
635,571,2025-01-01 00:57:43,click,table_details,1.78706807295978,0,0
636,857,2025-01-01 00:07:22,filter,table_details,22.90105551015655,0,0
637,1001,2025-01-01 00:55:52,drill_down,chart_trend,10.906466537114612,0,1
638,458,2025-01-01 00:15:00,hover,KPI_costs,7.1438489721740135,0,0
639,918,2025-01-01 00:05:00,click,chart_trend,1.0,0,0
640,833,2025-01-01 00:49:05,filter,chart_trend,1.0,0,0
641,1088,2025-01-01 00:41:13,filter,chart_trend,11.843011617502182,0,0
642,839,2025-01-01 00:04:09,filter,KPI_sales,8.844460672465711,0,0
643,193,2025-01-01 00:32:37,click,chart_trend,1.9230181890938611,1,0
644,616,2025-01-01 00:29:26,filter,KPI_sales,4.657074757710023,0,0
645,406,2025-01-01 00:25:38,drill_down,chart_trend,8.536175920237548,0,1
646,943,2025-01-01 00:11:25,drill_down,KPI_costs,1.0,0,0
647,721,2025-01-01 00:46:39,filter,table_details,9.04451865817148,0,0
648,93,2025-01-01 00:16:37,click,table_details,4.107294625491959,0,0
649,430,2025-01-01 00:06:45,drill_down,KPI_sales,1.0,0,1
650,654,2025-01-01 00:47:28,hover,chart_trend,1.4286729496126112,0,0
651,434,2025-01-01 00:04:03,click,KPI_costs,4.449916615323642,0,0
652,1136,2025-01-01 00:40:14,hover,KPI_sales,7.875720188362677,0,0
653,375,2025-01-01 00:36:07,hover,KPI_costs,3.3769324435837924,1,1
654,1083,2025-01-01 00:48:17,click,chart_trend,1.0,0,0
655,1067,2025-01-01 00:58:31,drill_down,table_details,14.004249448516774,0,0
656,207,2025-01-01 00:59:35,filter,chart_trend,5.549421195304455,0,0
657,780,2025-01-01 00:26:45,drill_down,chart_trend,2.6603385693277737,0,1
658,1142,2025-01-01 00:07:12,click,chart_trend,9.198686185862153,0,1
659,532,2025-01-01 00:03:02,click,table_details,3.2791107530383936,1,0
660,166,2025-01-01 00:24:44,click,table_details,3.5917618855325277,0,0
661,643,2025-01-01 00:46:46,filter,KPI_sales,2.601530099789189,0,0
662,1180,2025-01-01 00:19:01,hover,KPI_sales,3.582148734516011,0,1
663,90,2025-01-01 00:00:30,filter,KPI_sales,2.434607579805901,0,0
664,1118,2025-01-01 00:50:24,click,table_details,32.32144289487262,0,0
665,13,2025-01-01 00:19:32,hover,table_details,2.3821882703961066,1,0
666,973,2025-01-01 00:42:55,click,chart_trend,8.331650597260756,0,0
667,805,2025-01-01 00:21:36,drill_down,chart_trend,1.7071000273147539,0,0
668,945,2025-01-01 00:48:31,drill_down,KPI_costs,6.509862824875925,0,1
669,742,2025-01-01 00:57:36,filter,KPI_costs,5.689361391783476,0,0
